17:15:36.087 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Graph\ScriptGraphContainerType.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Graph\SetGraph.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Graph\SetScriptGraph.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Graph.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Literal.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\And.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\ApproximatelyEqual.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\BinaryComparisonUnit.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\Comparison.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\Equal.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\EqualityComparison.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\ExclusiveOr.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\Greater.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\GreaterOrEqual.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\Less.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\LessOrEqual.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\Negate.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\NotApproximatelyEqual.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\NotEqual.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\NumericComparison.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic\Or.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Logic.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Absolute.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Add.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Angle.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Average.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\CrossProduct.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Distance.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Divide.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\DotProduct.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Generic\DeprecatedGenericAdd.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Generic\GenericDivide.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Generic\GenericModulo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Generic\GenericMultiply.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Generic\GenericSubtract.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Generic\GenericSum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Generic.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Lerp.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Maximum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Minimum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Modulo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\MoveTowards.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Multiply.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.316 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Normalize.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\PerSecond.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Project.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Round.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\DeprecatedScalarAdd.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarAbsolute.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarAverage.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarDivide.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarExponentiate.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarLerp.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarMaximum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarMinimum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarModulo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarMoveTowards.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarMultiply.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarNormalize.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarPerSecond.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarRoot.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarRound.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarSubtract.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar\ScalarSum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Scalar.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Subtract.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Sum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\DeprecatedVector2Add.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Absolute.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Angle.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Average.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Distance.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Divide.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2DotProduct.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Lerp.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Maximum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Minimum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Modulo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2MoveTowards.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Multiply.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Normalize.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2PerSecond.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Project.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Round.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Subtract.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2\Vector2Sum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector2.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\DeprecatedVector3Add.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Absolute.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Angle.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Average.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3CrossProduct.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Distance.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Divide.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3DotProduct.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Lerp.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Maximum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Minimum.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.317 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.8.0\Runtime\VisualScripting.Flow\Framework\Math\Vector3\Vector3Modulo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
