17:31:48.247 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
17:47:51.320 |V| AsyncCommitServiceImpl        | JetPool(S) #1:13   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_56a142b5-85ad-414f-b8de-28f810afa716::Commit, no delay
17:47:51.320 |V| AsyncCommitServiceImpl        | JetPool(S) #6:41   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_1ce61bc5-1832-45f9-b836-ebea7ab91c16::Commit, no delay
17:47:51.320 |V| AsyncCommitServiceImpl        | JetPool(S) #5:40   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_7afacd53-40fd-40ec-8fa6-90dec37c2f9f::Commit, no delay
17:47:51.320 |V| AsyncCommitServiceImpl        | JetPool(S) #2:14   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_bcf609dc-07ee-4470-b93b-b60ab021538d::Commit, no delay
17:47:51.320 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
17:47:51.375 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
17:47:51.375 |V| AsyncCommitServiceImpl        | :1                 | Commit for (8pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_7daddc52-d285-4d89-9c43-5562e1d8f6fa::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_56a142b5-85ad-414f-b8de-28f810afa716::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_7afacd53-40fd-40ec-8fa6-90dec37c2f9f::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_bcf609dc-07ee-4470-b93b-b60ab021538d::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_1ce61bc5-1832-45f9-b836-ebea7ab91c16::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
17:47:51.375 |V| PsiFiles                      | :1                 | Commit is started
17:47:51.375 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
17:47:51.375 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
17:47:51.375 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::23d10f32-940e-434e-8e4f-59721e8b4da0 started
17:47:51.375 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::23d10f32-940e-434e-8e4f-59721e8b4da0::myPsiJob started
17:47:51.376 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:47:51.376 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:47:51.376 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
17:47:51.376 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::23d10f32-940e-434e-8e4f-59721e8b4da0::myParticipantsJob started
17:47:51.377 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::23d10f32-940e-434e-8e4f-59721e8b4da0::myPsiJob finished
17:47:51.377 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
17:47:51.377 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:47:51.377 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:47:51.377 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
17:47:51.378 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
17:47:51.378 |V| PsiFiles                      | :1                 | Sync final action
17:47:51.378 |V| PsiFiles                      | :1                 | Commit is finished
17:47:51.378 |V| PsiFiles                      | :1                 | Batch succeeded
17:47:51.378 |V| PsiFiles                      | :1                 | Nothing to start
17:47:51.378 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
17:47:51.378 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_7daddc52-d285-4d89-9c43-5562e1d8f6fa::Commit
17:47:51.378 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_56a142b5-85ad-414f-b8de-28f810afa716::Commit
17:47:51.378 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_7afacd53-40fd-40ec-8fa6-90dec37c2f9f::Commit
17:47:51.378 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_bcf609dc-07ee-4470-b93b-b60ab021538d::Commit
17:47:51.378 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_1ce61bc5-1832-45f9-b836-ebea7ab91c16::Commit
17:47:51.378 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
17:47:51.378 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::23d10f32-940e-434e-8e4f-59721e8b4da0::myParticipantsJob finished
17:47:51.378 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::23d10f32-940e-434e-8e4f-59721e8b4da0 finished
17:47:51.431 |V| AsyncCommitServiceImpl        | JetPool(S) #3:15   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, no delay
17:47:51.485 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
17:47:51.486 |V| AsyncCommitServiceImpl        | :1                 | Commit for (3pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache]
17:47:51.486 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
17:47:51.486 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:47:51.486 |V| SolutionAnalysisIndicatorDefault| DaemonThread:46    | SWEA: Start analyzing changes
17:47:51.486 |V| SolutionAnalysisManager       | DaemonThread:46    | <GetFilesToAnalyze>
17:47:51.486 |V| SolutionAnalysisManager       | DaemonThread:46    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
17:47:51.486 |V| FileImages                    | DaemonThread:46    | <FileImages.ProcessDirtyFiles> count=0
17:47:51.486 |V| FileImages                    | DaemonThread:46    | <FileImages.ProcessDirtyModules> count=0
17:47:51.486 |V| FileImages                    | DaemonThread:46    | <FileImages.ProcessFileImages> 1
17:47:51.486 |V| FileImages                    | DaemonThread:46    | <FileImages.ProcessModules> 0
17:47:51.486 |V| SolutionAnalysisManager       | DaemonThread:46    | <ApplyChanges> count=1
17:47:51.486 |V| FileImages                    | DaemonThread:46    | <FileImages.ClearTouched>
17:47:51.487 |V| SolutionAnalysisManager       | DaemonThread:46    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
17:47:51.487 |V| SolutionAnalysisManager       | DaemonThread:46    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
17:47:51.487 |V| SolutionAnalysisServiceImpl   | DaemonThread:46    | Starting invisible analysis of file TESTEFFECT.cs
17:47:51.487 |V| DaemonProcessBase             | DaemonThread:46    | [Daemon] Daemon process 49925638 started on file d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/f:TESTEFFECT.cs, kind = SOLUTION_ANALYSIS
17:47:51.612 |V| DaemonProcessBase             | DaemonThread:46    | [Daemon] Daemon process 49925638 finished on file d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/f:TESTEFFECT.cs 
17:47:51.612 |V| SolutionAnalysisServiceImpl   | DaemonThread:46    | Finished analysis of file: d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/f:TESTEFFECT.cs
17:47:51.612 |V| SolutionAnalysisConfiguration | DaemonThread:46    | Completed = True
17:47:51.612 |V| SolutionAnalysisManager       | DaemonThread:46    | <Measured> "SWEA.FullCycle"  time=126ms
17:47:51.612 |V| SolutionAnalysisIndicatorDefault| DaemonThread:46    | SWEA: Analyzing files completed
17:47:53.286 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
17:47:53.286 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
17:47:53.286 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
17:47:53.286 |V| ExternalChangeProcessor       | :1                 | Activity start
17:47:53.287 |I| UnityProtocolControllerFixed  | :1                 | RiderFlow protocol port 53736
17:47:53.287 |V| ClientSocket-UnityClient-Sender| :1                 | PAUSE ('Disconnected') :: state=Initialized
17:47:53.287 |V| Client                        | ClientSocket-UnityClient-Receiver:77 | ClientSocket-UnityClient : started
17:47:53.287 |V| Client                        | ClientSocket-UnityClient-Receiver:77 | ClientSocket-UnityClient: connecting to 127.0.0.1:53736.
17:47:53.288 |V| Client                        | ClientSocket-UnityClient-Receiver:77 | ClientSocket-UnityClient : connected
17:47:53.288 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:77 | RESUME :: state=AsyncProcessing
17:47:53.288 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
17:47:53.288 |I| UnityProtocolControllerFixed  | :1                 | WireConnected.
17:47:56.203 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
17:47:56.203 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
17:47:56.203 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
17:47:56.203 |V| ExternalChangeProcessor       | :1                 | Activity start
17:47:56.203 |V| ExternalChangeProcessor       | :1                 | OnActivityInterrupted
17:47:56.203 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity async at status FINISHED
17:47:56.203 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity finished with not-null action
17:47:56.203 |V| ExternalChangeProcessor       | :1                 | Activity start
17:47:56.204 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
17:47:58.222 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
17:47:58.222 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
17:47:58.222 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
17:47:58.223 |V| ExternalChangeProcessor       | :1                 | Activity start
17:47:58.224 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
17:48:02.536 |V| FileSystemTrackerImpl         | :76                | Ignore FileRemoved for 'C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Assets\Code\TESTEFFECT.cs~RF82cd88.TMP' because file or folder exists
17:48:03.189 |V| FileSystemTrackerImpl         | :76                | Ignore FileRemoved for 'C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Library\Bee\TundraBuildState.state.map' because file or folder exists
17:48:03.362 |V| FileSystemTrackerImpl         | :80                | Ignore FileRemoved for 'C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Library\Bee\tundra.digestcache' because file or folder exists
17:48:03.534 |V| Client                        | ClientSocket-UnityClient-Receiver:77 | ClientSocket-UnityClient Connection was gracefully shutdown
17:48:03.534 |V| Client                        | ClientSocket-UnityClient-Receiver:77 | ClientSocket-UnityClient: Total traffic: sent 1082, received 1279
17:48:03.535 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:77 | PAUSE ('Disconnected') :: state=AsyncProcessing
17:48:03.535 |V| Client                        | ClientSocket-UnityClient-Receiver:77 | ClientSocket-UnityClient: terminated.
17:48:03.535 |V| Client                        | :1                 | ClientSocket-UnityClient: start termination of lifetime
17:48:03.535 |V| Client                        | :1                 | ClientSocket-UnityClient: send buffer stopped, success: True
17:48:03.535 |V| Client                        | :1                 | ClientSocket-UnityClient: closing socket because of lifetime
17:48:03.535 |V| Client                        | :1                 | ClientSocket-UnityClient: waiting for receiver thread
17:48:03.535 |V| Client                        | :1                 | ClientSocket-UnityClient: termination finished
17:48:04.547 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:17 | No solution or project changes detected
17:48:04.547 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity async at status FINISHED
17:48:04.547 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:17 | SpawnProcessExternalChangeActivity finished with not-null action
17:48:04.547 |V| ExternalChangeProcessor       | :1                 | Activity start
17:48:04.547 |V| ExternalChangeProcessor       | :1                 | OnActivityInterrupted
17:48:04.547 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity async at status FINISHED
17:48:04.547 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity finished with not-null action
17:48:04.547 |V| ExternalChangeProcessor       | :1                 | Activity start
17:48:04.548 |V|                               | :1                 | ProjectFileImpl.ApplyFileSystemChange: file:<Assembly-CSharp>\Assets\Code\TESTEFFECT.cs, delta:OldPath:C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Assets\Code\dwou1zqn.gr2~ NewPath:C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Assets\Code\TESTEFFECT.cs ChangeType:RENAMED
17:48:04.549 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
17:48:04.549 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.549 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.549 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 1
17:48:04.549 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Modified SourceFile <Assembly-CSharp>\Assets\Code\TESTEFFECT.cs of type PsiProjectFile ShouldBuildCaches True
17:48:04.550 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.550 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.550 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.550 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.551 |V| RiderDocumentManagerDocumentFactory| :1                 | ApplyEXTERNALDocumentChange timestamp: 15. Handler: RiderFileSystemDocumentHandler. Moniker: C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Assets\Code\TESTEFFECT.cs
17:48:04.551 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
17:48:04.552 |V| AsyncCommitServiceImpl        | CacheJobService:45 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.552 |V| AsyncCommitServiceImpl        | CacheJobService:45 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.552 |V| AsyncCommitServiceImpl        | CacheJobService:45 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c58008b7-f386-4550-834f-29c1d8f27519::Commit, no delay
17:48:04.554 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.554 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.554 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.554 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.555 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.555 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.555 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.555 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.555 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.555 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.556 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.556 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.611 |V| AsyncCommitServiceImpl        | JetPool(S) #4:16   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, no delay
17:48:04.611 |V| AsyncCommitServiceImpl        | JetPool(S) #2:14   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_6ac8cb52-77bd-4604-a9ec-7d44fab0c6db::Commit, no delay
17:48:04.611 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
17:48:04.611 |V| AsyncCommitServiceImpl        | JetPool(S) #1:13   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_183e6028-5a27-4a8e-bb61-960098adfc21::Commit, no delay
17:48:04.611 |V| AsyncCommitServiceImpl        | JetPool(S) #6:41   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_3fe885f4-5650-4547-b017-482739a87850::Commit, no delay
17:48:04.611 |V| AsyncCommitServiceImpl        | JetPool(S) #5:40   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_2a06a3e3-e3ec-4948-8fe0-91dd6b0ea110::Commit, no delay
17:48:04.654 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
17:48:04.654 |V| AsyncCommitServiceImpl        | :1                 | Commit for (8pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c58008b7-f386-4550-834f-29c1d8f27519::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_6ac8cb52-77bd-4604-a9ec-7d44fab0c6db::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_183e6028-5a27-4a8e-bb61-960098adfc21::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_3fe885f4-5650-4547-b017-482739a87850::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_2a06a3e3-e3ec-4948-8fe0-91dd6b0ea110::Commit]
17:48:04.654 |V| PsiFiles                      | :1                 | Commit is started
17:48:04.654 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
17:48:04.654 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
17:48:04.654 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d22f41ef-0444-42a9-992f-8f0b4f3727c8 started
17:48:04.654 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d22f41ef-0444-42a9-992f-8f0b4f3727c8::myPsiJob started
17:48:04.656 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.656 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.656 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
17:48:04.656 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d22f41ef-0444-42a9-992f-8f0b4f3727c8::myParticipantsJob started
17:48:04.656 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d22f41ef-0444-42a9-992f-8f0b4f3727c8::myPsiJob finished
17:48:04.657 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
17:48:04.657 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.657 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
17:48:04.657 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
17:48:04.657 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
17:48:04.657 |V| PsiFiles                      | :1                 | Sync final action
17:48:04.657 |V| PsiFiles                      | :1                 | Commit is finished
17:48:04.657 |V| PsiFiles                      | :1                 | Batch succeeded
17:48:04.657 |V| PsiFiles                      | :1                 | Nothing to start
17:48:04.657 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
17:48:04.657 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c58008b7-f386-4550-834f-29c1d8f27519::Commit
17:48:04.657 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_6ac8cb52-77bd-4604-a9ec-7d44fab0c6db::Commit
17:48:04.658 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_183e6028-5a27-4a8e-bb61-960098adfc21::Commit
17:48:04.658 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_3fe885f4-5650-4547-b017-482739a87850::Commit
17:48:04.658 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_2a06a3e3-e3ec-4948-8fe0-91dd6b0ea110::Commit
17:48:04.658 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
17:48:04.658 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d22f41ef-0444-42a9-992f-8f0b4f3727c8::myParticipantsJob finished
17:48:04.658 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d22f41ef-0444-42a9-992f-8f0b4f3727c8 finished
17:48:04.718 |V| AsyncCommitServiceImpl        | JetPool(S) #3:15   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, no delay
17:48:04.764 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
17:48:04.764 |V| AsyncCommitServiceImpl        | :1                 | Commit for (3pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache]
17:48:04.764 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
17:48:04.764 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
17:48:04.764 |V| SolutionAnalysisIndicatorDefault| DaemonThread:46    | SWEA: Start analyzing changes
17:48:04.764 |V| SolutionAnalysisManager       | DaemonThread:46    | <GetFilesToAnalyze>
17:48:04.764 |V| SolutionAnalysisManager       | DaemonThread:46    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
17:48:04.764 |V| FileImages                    | DaemonThread:46    | <FileImages.ProcessDirtyFiles> count=0
17:48:04.764 |V| FileImages                    | DaemonThread:46    | <FileImages.ProcessDirtyModules> count=0
17:48:04.764 |V| FileImages                    | DaemonThread:46    | <FileImages.ProcessFileImages> 1
17:48:04.764 |V| FileImages                    | DaemonThread:46    | <FileImages.ProcessModules> 0
17:48:04.764 |V| SolutionAnalysisManager       | DaemonThread:46    | <ApplyChanges> count=1
17:48:04.765 |V| FileImages                    | DaemonThread:46    | <FileImages.ClearTouched>
17:48:04.765 |V| SolutionAnalysisManager       | DaemonThread:46    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
17:48:04.765 |V| SolutionAnalysisManager       | DaemonThread:46    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
17:48:04.765 |V| SolutionAnalysisServiceImpl   | DaemonThread:46    | Starting invisible analysis of file TESTEFFECT.cs
17:48:04.765 |V| DaemonProcessBase             | DaemonThread:46    | [Daemon] Daemon process 36424809 started on file d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/f:TESTEFFECT.cs, kind = SOLUTION_ANALYSIS
17:48:04.806 |V| DaemonProcessBase             | DaemonThread:46    | [Daemon] Daemon process 36424809 finished on file d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/f:TESTEFFECT.cs 
17:48:04.806 |V| SolutionAnalysisServiceImpl   | DaemonThread:46    | Finished analysis of file: d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/f:TESTEFFECT.cs
17:48:04.806 |V| SolutionAnalysisConfiguration | DaemonThread:46    | Completed = True
17:48:04.806 |V| SolutionAnalysisManager       | DaemonThread:46    | <Measured> "SWEA.FullCycle"  time=42ms
